,year,id,wrkstat,evwork,occ,prestige,wrkslf,industry,found,occ10,occindv,occstatus,occtag,prestg10,prestg105plus,indus10,indstatus,indtag,marital,agewed,divorce,spwrksta,spevwork,spocc,sppres,spwrkslf,spind,spocc10,spoccindv,spoccstatus,spocctag,sppres10,sppres105plus,spind10,spindstatus,spindtag,paocc16,papres16,pawrkslf,paind16,paocc10,paoccindv,paoccstatus,paocctag,papres10,papres105plus,paind10,paindstatus,paindtag,maocc10,maoccindv,maoccstatus,maocctag,mapres10,mapres105plus,maind10,maindstatus,maindtag,sibs,childs,age,educ,paeduc,maeduc,speduc,degree,padeg,madeg,spdeg,sex,race,res16,reg16,mobile16,family16,incom16,hompop,babies,preteen,teens,adults,unrelat,earnrs,income72,region,xnorcsiz,srcbelt,size,dotdata,dotpeop,dotthng,dotged,dotsvp,dotpres,spdotdat,spdotpeo,spdotthn,spdotged,spdotsvp,spdotpre,padotdat,padotpeo,padotthn,padotged,padotsvp,padotpre,partyid,vote68,pres68,if68who,spkath,colath,libath,spksoc,colsoc,libsoc,spkcom,colcom,libcom,cappun2,gunlaw,courts,relig,denom,other,fund,attend,racmar,racdin,racpush,racseg,raclive,racclos,racdis,racinteg,racobjct,racschol,racfew,rachaf,racmost,busing,racpres,racjob,happy,health,helpful,fair,trust,satjob,class,satfin,finalter,finrela,wksub,wksubs,wksup,wksups,fework,fepres,abdefect,abnomore,abhlth,abpoor,abrape,absingle,chldidel,chldmore,chldnum,chldsoon,premarsx,news,coop2,comprend,povline,incdef,realinc,coninc,ethnic,ethnum,workdy,workhr,spdays,sphour,isco68,paisco68,spisco68,sei10,sei10educ,sei10inc,pasei10,pasei10educ,pasei10inc,masei10,masei10educ,masei10inc,spsei10,spsei10educ,spsei10inc,cohort,marcohrt,formwt,sample,oversamp,wtss,wtssnr,wtssall,fileversion
20,1972,21,1,,245.0,50.0,1.0,67.0,1,220.0,1.0,3,1,53.0,75.0,770.0,3,1,1,26.0,2.0,1.0,,142.0,60.0,2.0,857.0,2310.0,1.0,3,1,61.0,85.0,7860.0,3,1,245.0,50.0,1.0,67.0,6200.0,1.0,3,1,49.0,63.0,770.0,3,1,,0.0,1,1,,,,1,1,2.0,2.0,57.0,12.0,,,18.0,1.0,,,4.0,1,1,1.0,4,3.0,1,4.0,2,0,0,0,2,0.0,2.0,7.0,7,2,5,127,1.97,5.59,7.18,4.37,6.61,48.3,1.97,2.03,8.0,4.99,6.14,63.6,1.97,5.59,7.18,4.37,6.61,48.3,2.0,1.0,2.0,,1.0,5.0,1.0,2.0,5.0,1.0,2.0,5.0,2.0,1.0,,2.0,1.0,28.0,,2.0,5.0,2.0,3.0,2.0,2.0,2.0,,,,2.0,1.0,2.0,1.0,,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,4.0,2.0,,1.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,,,1.0,1.0,2.0,1.0,3.0,7.0,37226.0,50926.0,11.0,1.0,1.0,1.0,1.0,1.0,2190.0,2190.0,1330.0,59.1,58.5,74.0,46.0,35.1,64.9,,,,80.9,98.9,60.7,1915.0,1941.0,,1,1.0,,,0.8893,7222.1
21,1972,22,1,,455.0,51.0,2.0,407.0,0,9200.0,,6,2,59.0,84.0,6080.0,6,2,1,18.0,2.0,7.0,2.0,,,,,,,4,2,,,,4,2,715.0,32.0,2.0,377.0,9130.0,,6,2,35.0,29.0,2070.0,6,2,,,4,2,,,,4,2,1.0,2.0,58.0,11.0,8.0,12.0,11.0,1.0,0.0,2.0,1.0,1,1,3.0,7,2.0,1,3.0,2,0,0,0,2,0.0,1.0,10.0,7,2,5,127,3.03,8.0,2.85,4.03,6.95,47.5,,,,,,,6.87,7.95,3.13,2.94,3.33,29.1,1.0,1.0,3.0,,1.0,5.0,2.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,18.0,,1.0,2.0,2.0,3.0,1.0,3.0,2.0,,,,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,3.0,1.0,1.0,1.0,3.0,7.0,60915.0,83333.0,14.0,1.0,5.0,4.0,,,9830.0,9852.0,,60.4,46.1,83.9,32.0,25.4,39.4,,,,,,,1914.0,1932.0,,1,1.0,,,0.8893,7222.1
22,1972,23,1,,282.0,40.0,2.0,527.0,1,9130.0,1.0,3,1,35.0,29.0,4470.0,3,1,1,19.0,2.0,1.0,,372.0,46.0,2.0,527.0,5700.0,1.0,3,1,47.0,55.0,4170.0,3,1,245.0,50.0,1.0,67.0,220.0,1.0,3,1,53.0,75.0,770.0,3,1,,0.0,1,1,,,,1,1,1.0,0.0,21.0,13.0,3.0,11.0,12.0,1.0,0.0,0.0,1.0,1,1,3.0,7,3.0,1,3.0,2,0,0,0,2,0.0,2.0,3.0,7,2,5,127,2.84,5.14,7.96,3.81,4.97,43.4,2.98,6.03,7.98,4.0,5.98,47.7,1.97,5.59,7.18,4.37,6.61,48.3,2.0,2.0,,2.0,1.0,4.0,2.0,1.0,5.0,2.0,1.0,4.0,2.0,1.0,1.0,3.0,1.0,60.0,35.0,1.0,1.0,2.0,3.0,4.0,4.0,2.0,,,,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,5.0,13537.0,18519.0,14.0,1.0,2.0,5.0,1.0,1.0,4510.0,2190.0,3211.0,32.0,25.4,39.4,59.1,58.5,74.0,,,,38.8,57.6,27.8,1951.0,1970.0,,1,1.0,,,0.8893,7222.1
23,1972,24,7,1.0,372.0,46.0,2.0,838.0,1,5700.0,1.0,3,1,47.0,55.0,8190.0,3,1,1,20.0,2.0,1.0,,484.0,34.0,2.0,188.0,5240.0,1.0,3,1,31.0,20.0,5480.0,3,1,510.0,30.0,2.0,917.0,6420.0,1.0,3,1,35.0,26.0,9590.0,3,1,,0.0,1,1,,,,1,1,7.0,1.0,26.0,12.0,8.0,12.0,12.0,1.0,0.0,1.0,1.0,2,1,4.0,8,3.0,2,3.0,3,1,0,0,2,0.0,2.0,4.0,7,2,5,127,2.98,6.03,7.98,4.0,5.98,47.7,1.72,7.51,2.15,4.15,6.82,42.6,6.59,7.87,1.46,3.02,6.72,31.3,4.0,1.0,2.0,,1.0,4.0,2.0,1.0,5.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,70.0,,2.0,0.0,1.0,2.0,1.0,3.0,2.0,,,,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,,2.0,3.0,1.0,3.0,1.0,3.0,2.0,,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,5.0,18951.0,25926.0,14.0,1.0,,,1.0,1.0,3211.0,9310.0,8540.0,38.8,57.6,27.8,24.0,21.6,22.4,,,,37.6,58.9,24.3,1946.0,1966.0,,1,1.0,,,0.8893,7222.1
24,1972,25,7,1.0,142.0,60.0,2.0,857.0,1,2310.0,1.0,3,1,61.0,85.0,7860.0,3,1,1,30.0,2.0,5.0,1.0,801.0,41.0,1.0,17.0,205.0,1.0,3,1,46.0,58.0,170.0,3,1,801.0,41.0,2.0,17.0,6050.0,1.0,3,1,27.0,18.0,170.0,3,1,,0.0,1,1,,,,1,1,2.0,0.0,71.0,16.0,8.0,8.0,10.0,3.0,0.0,0.0,0.0,2,1,3.0,3,2.0,1,3.0,2,0,0,0,2,0.0,2.0,6.0,3,10,6,1,1.97,2.03,8.0,4.99,6.14,63.6,1.68,7.97,1.51,3.84,6.62,30.9,1.68,7.97,1.51,3.84,6.62,30.9,6.0,1.0,2.0,,2.0,5.0,1.0,1.0,4.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,1.0,18.0,,1.0,3.0,1.0,3.0,1.0,1.0,2.0,,,,2.0,1.0,2.0,1.0,,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,,3.0,1.0,3.0,3.0,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,,,2.0,1.0,1.0,1.0,3.0,6.0,30458.0,41667.0,11.0,1.0,,,,,1330.0,6110.0,6110.0,80.9,98.9,60.7,14.0,14.1,7.7,,,,39.9,45.2,40.3,1901.0,1931.0,,1,1.0,,,0.8893,7222.1
25,1972,26,1,,643.0,19.0,2.0,118.0,0,9640.0,,6,2,22.0,13.0,3890.0,6,2,1,18.0,2.0,3.0,,652.0,29.0,2.0,118.0,8010.0,,6,2,36.0,34.0,3890.0,6,2,245.0,50.0,1.0,69.0,,,7,3,,,770.0,6,2,,,4,2,,,,4,2,7.0,2.0,53.0,12.0,7.0,8.0,12.0,1.0,0.0,0.0,1.0,2,1,1.0,3,2.0,1,3.0,2,0,0,0,2,0.0,2.0,6.0,3,10,6,1,6.89,8.0,6.48,2.06,2.19,23.4,6.39,8.0,3.79,2.6,3.79,31.7,1.97,5.59,7.18,4.37,6.61,48.3,4.0,1.0,2.0,,1.0,5.0,2.0,1.0,5.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,,,2.0,7.0,2.0,3.0,2.0,2.0,2.0,,,,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,,,2.0,1.0,1.0,1.0,3.0,6.0,30458.0,41667.0,11.0,1.0,1.0,1.0,,,9714.0,2190.0,8340.0,14.8,16.5,7.8,,,,,,,27.5,27.5,25.4,1919.0,1937.0,,1,1.0,,,0.8893,7222.1
26,1972,27,1,,280.0,34.0,2.0,607.0,1,4760.0,1.0,3,1,31.0,18.0,4870.0,3,1,1,18.0,2.0,1.0,,372.0,46.0,2.0,857.0,5700.0,1.0,3,1,47.0,55.0,7860.0,3,1,415.0,40.0,1.0,69.0,6230.0,1.0,3,1,44.0,49.0,770.0,3,1,,0.0,1,1,,,,1,1,5.0,2.0,42.0,12.0,12.0,8.0,12.0,1.0,1.0,0.0,1.0,1,1,2.0,3,1.0,1,3.0,3,0,0,1,2,0.0,3.0,6.0,3,10,6,1,3.53,5.62,7.86,3.4,4.1,37.5,2.98,6.03,7.98,4.0,5.98,47.7,3.27,7.84,1.26,3.87,7.61,38.7,3.0,1.0,5.0,,1.0,5.0,2.0,1.0,5.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,18.0,,1.0,2.0,2.0,3.0,1.0,4.0,2.0,,,,3.0,1.0,2.0,2.0,2.0,2.0,,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,4.0,2.0,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,1.0,3.0,2.0,1.0,3.0,6.0,30458.0,41667.0,,4.0,2.0,1.0,1.0,1.0,4510.0,9540.0,3211.0,39.7,55.9,30.9,28.7,25.7,30.3,,,,38.8,57.6,27.8,1930.0,1948.0,,1,1.0,,,0.8893,7222.1
27,1972,28,1,,610.0,36.0,2.0,,0,8740.0,,6,2,39.0,38.0,,5,2,1,17.0,2.0,1.0,,,,2.0,67.0,,,5,2,,,770.0,6,2,205.0,50.0,2.0,528.0,520.0,,6,2,45.0,49.0,4480.0,6,2,,,4,2,,,,4,2,4.0,2.0,42.0,12.0,12.0,10.0,10.0,1.0,1.0,0.0,0.0,2,1,3.0,3,2.0,1,3.0,3,0,0,1,2,0.0,2.0,6.0,3,10,6,1,4.62,7.93,4.96,2.87,3.95,34.4,,,,,,,1.2,5.09,7.93,4.43,6.61,50.7,2.0,2.0,,,1.0,5.0,2.0,1.0,,2.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,60.0,31.0,2.0,2.0,2.0,3.0,,,2.0,,,,3.0,1.0,2.0,2.0,1.0,,1.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,4.0,2.0,,,3.0,4.0,1.0,1.0,3.0,6.0,30458.0,41667.0,,4.0,1.0,1.0,1.0,1.0,9490.0,4220.0,,38.1,42.3,38.5,50.0,64.6,47.6,,,,,,,1930.0,1947.0,,1,1.0,,,0.8893,7222.1
28,1972,29,1,,623.0,22.0,2.0,648.0,0,9360.0,,6,2,24.0,17.0,5090.0,6,2,1,19.0,2.0,1.0,,915.0,20.0,2.0,669.0,4110.0,,6,2,31.0,16.0,,7,3,935.0,38.0,1.0,788.0,4500.0,,6,2,36.0,29.0,8970.0,6,2,,,4,2,,,,4,2,2.0,0.0,20.0,12.0,12.0,11.0,12.0,1.0,1.0,,1.0,1,1,1.0,3,1.0,1,2.0,2,0,0,0,2,0.0,2.0,,3,10,6,1,6.8,6.28,6.63,2.92,3.15,18.3,6.95,6.99,7.93,2.88,2.93,23.5,2.9,6.93,1.64,3.09,5.14,27.9,3.0,3.0,,1.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,48.0,,3.0,3.0,2.0,3.0,2.0,3.0,2.0,,,,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,4.0,2.0,,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,4.0,1.0,1.0,1.0,4.0,,,,8.0,1.0,2.0,5.0,4.0,5.0,8494.0,5700.0,5320.0,21.0,28.3,11.8,21.5,31.2,11.3,,,,19.6,44.0,5.0,1952.0,1971.0,,1,1.0,,,0.8893,7222.1
29,1972,30,1,,680.0,40.0,2.0,158.0,1,8140.0,1.0,3,1,38.0,35.0,3670.0,3,1,1,16.0,2.0,2.0,,925.0,36.0,2.0,839.0,3600.0,1.0,3,1,48.0,50.0,8270.0,3,1,472.0,37.0,2.0,757.0,8740.0,1.0,3,1,39.0,38.0,8770.0,3,1,,0.0,1,1,,,,1,1,4.0,2.0,23.0,9.0,8.0,11.0,10.0,0.0,0.0,0.0,0.0,1,1,1.0,3,2.0,1,3.0,4,2,0,0,2,0.0,2.0,6.0,3,10,6,1,6.69,7.97,3.71,2.9,5.19,33.4,6.81,6.91,7.97,3.06,4.02,33.6,2.94,7.91,1.55,3.13,6.81,33.2,5.0,2.0,,2.0,1.0,,2.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,,1.0,60.0,35.0,1.0,7.0,2.0,3.0,,4.0,2.0,,,,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,,1.0,1.0,3.0,2.0,3.0,3.0,1.0,3.0,2.0,,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,,,3.0,3.0,2.0,2.0,3.0,6.0,30458.0,41667.0,11.0,1.0,1.0,3.0,,,8720.0,8430.0,720.0,28.4,21.7,33.8,38.1,42.3,38.5,,,,24.2,40.8,11.3,1949.0,1965.0,,1,1.0,,,0.8893,7222.1
30,1972,31,1,,635.0,29.0,2.0,168.0,1,8200.0,1.0,3,1,33.0,28.0,2470.0,3,1,1,21.0,2.0,7.0,1.0,602.0,27.0,2.0,168.0,7750.0,1.0,3,1,35.0,26.0,2470.0,3,1,,,2.0,,,1.0,2,1,,,,2,1,,0.0,1,1,,,,1,1,6.0,2.0,26.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1,1,3.0,3,1.0,1,3.0,4,1,1,0,2,0.0,3.0,5.0,3,10,6,1,4.6,8.0,1.87,3.27,5.32,33.5,6.65,8.0,4.59,2.42,3.24,30.3,,,,,,,6.0,1.0,2.0,,1.0,,2.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,48.0,,3.0,3.0,1.0,2.0,3.0,2.0,2.0,,,,2.0,,,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,,2.0,2.0,1.0,1.0,1.0,,,,3.0,3.0,,,2.0,3.0,2.0,2.0,3.0,5.0,24366.0,33333.0,11.0,1.0,2.0,1.0,,,7280.0,,8493.0,27.7,23.6,29.8,,,,,,,25.0,25.1,21.6,1946.0,1967.0,,1,1.0,,,0.8893,7222.1
31,1972,32,2,,75.0,62.0,2.0,838.0,1,3255.0,1.0,3,1,64.0,87.0,8190.0,3,1,1,22.0,2.0,2.0,,184.0,51.0,2.0,338.0,2810.0,1.0,3,1,54.0,70.0,6470.0,3,1,,,,,,0.0,1,1,,,,1,1,,0.0,1,1,,,,1,1,2.0,1.0,25.0,14.0,,12.0,16.0,1.0,,1.0,1.0,2,1,6.0,3,3.0,5,3.0,3,1,0,0,2,0.0,2.0,5.0,3,7,5,44,2.88,6.44,7.99,4.19,6.91,53.8,0.61,5.48,7.85,5.39,7.37,65.3,,,,,,,4.0,1.0,2.0,,1.0,4.0,2.0,1.0,4.0,2.0,1.0,5.0,2.0,1.0,2.0,2.0,1.0,38.0,,2.0,7.0,2.0,2.0,2.0,,2.0,,,,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,6.0,24366.0,33333.0,11.0,1.0,,,,,710.0,,1591.0,84.2,97.8,80.3,,,,,,,72.5,95.5,54.3,1947.0,1969.0,,1,1.0,,,0.8893,7222.1
32,1972,33,4,,580.0,47.0,1.0,858.0,0,9830.0,,6,2,62.0,76.0,7870.0,6,2,5,,,,,,,,,,,4,2,,,,4,2,360.0,41.0,2.0,,5140.0,,6,2,40.0,32.0,,5,2,,,4,2,,,,4,2,1.0,0.0,26.0,16.0,12.0,12.0,,3.0,1.0,1.0,,1,1,3.0,3,1.0,1,3.0,4,0,0,1,3,0.0,2.0,6.0,3,7,5,44,,,,,,,,,,,,,3.65,7.77,7.99,3.73,4.58,44.7,0.0,1.0,2.0,,1.0,4.0,2.0,1.0,4.0,2.0,1.0,5.0,2.0,2.0,1.0,3.0,1.0,38.0,,2.0,7.0,2.0,3.0,4.0,4.0,2.0,,,,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,,3.0,1.0,1.0,4.0,,,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,6.0,30458.0,41667.0,26.0,2.0,,,,,5895.0,3390.0,,50.4,70.1,42.8,41.8,59.2,33.0,,,,,,,1946.0,,,1,1.0,,,1.3339,7222.1
33,1972,34,7,1.0,284.0,29.0,2.0,609.0,1,4760.0,1.0,3,1,31.0,18.0,5380.0,3,1,1,21.0,2.0,5.0,1.0,690.0,32.0,2.0,328.0,8930.0,1.0,3,1,32.0,21.0,1870.0,3,1,801.0,41.0,1.0,17.0,6200.0,1.0,3,1,49.0,63.0,770.0,3,1,,0.0,1,1,,,,1,1,7.0,5.0,78.0,8.0,,12.0,8.0,0.0,,1.0,0.0,2,1,2.0,3,2.0,1,3.0,2,0,0,0,2,0.0,1.0,1.0,3,7,5,44,3.11,5.33,7.79,3.74,4.67,39.7,6.33,8.0,3.22,2.93,4.64,34.8,1.68,7.97,1.51,3.84,6.62,30.9,5.0,1.0,2.0,,2.0,5.0,2.0,,5.0,,2.0,4.0,,1.0,1.0,2.0,1.0,38.0,,2.0,7.0,1.0,3.0,2.0,,2.0,,,,3.0,1.0,2.0,,,2.0,,1.0,1.0,1.0,1.0,,,,3.0,1.0,3.0,3.0,,,,,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,4.0,,,1.0,1.0,2.0,2.0,1.0,3.0,2707.0,3704.0,19.0,1.0,,,,,4510.0,6110.0,8340.0,39.7,55.9,30.9,46.0,35.1,64.9,,,,32.7,24.1,42.7,1894.0,1915.0,,1,1.0,,,0.8893,7222.1
34,1972,35,3,,690.0,32.0,2.0,329.0,1,8930.0,1.0,3,1,32.0,21.0,1890.0,3,1,1,18.0,2.0,2.0,,915.0,20.0,2.0,669.0,4110.0,1.0,3,1,31.0,16.0,8680.0,3,1,643.0,19.0,2.0,268.0,7810.0,1.0,3,1,28.0,19.0,1180.0,3,1,,0.0,1,1,,,,1,1,7.0,1.0,21.0,12.0,4.0,12.0,14.0,1.0,0.0,1.0,1.0,1,1,3.0,3,1.0,1,3.0,3,1,0,0,2,0.0,2.0,3.0,3,7,5,44,6.76,8.0,4.67,2.24,3.7,28.9,6.95,6.99,7.93,2.88,2.93,23.5,6.89,8.0,6.48,2.06,2.19,23.4,2.0,3.0,,2.0,2.0,5.0,2.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,38.0,,2.0,5.0,2.0,2.0,3.0,4.0,2.0,,,,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,2.0,,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,5.0,13537.0,18519.0,19.0,1.0,,,,,8340.0,9714.0,5320.0,32.7,24.1,42.7,18.8,16.9,14.9,,,,19.6,44.0,5.0,1951.0,1969.0,,1,1.0,,,0.8893,7222.1
35,1972,36,1,,690.0,32.0,2.0,379.0,1,8940.0,1.0,3,1,25.0,14.0,2380.0,3,1,1,22.0,2.0,7.0,2.0,,,,,,0.0,1,1,,,,1,1,245.0,50.0,1.0,779.0,8300.0,1.0,3,1,26.0,12.0,9070.0,3,1,,0.0,1,1,,,,1,1,7.0,2.0,27.0,14.0,12.0,12.0,12.0,1.0,1.0,1.0,1.0,1,1,3.0,3,1.0,1,3.0,4,2,0,0,2,0.0,1.0,6.0,3,7,5,44,6.84,8.0,4.18,2.34,3.43,29.9,,,,,,,1.97,5.59,7.18,4.37,6.61,48.3,1.0,1.0,1.0,,1.0,4.0,2.0,1.0,5.0,2.0,1.0,4.0,2.0,2.0,1.0,,2.0,,,2.0,3.0,2.0,3.0,3.0,4.0,2.0,,,,3.0,1.0,2.0,2.0,1.0,,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,,,1.0,1.0,1.0,1.0,3.0,6.0,30458.0,41667.0,,3.0,1.0,4.0,,,8340.0,2190.0,,36.4,26.2,50.4,15.8,17.2,9.0,,,,,,,1945.0,1967.0,,1,1.0,,,0.8893,7222.1
36,1972,37,7,1.0,690.0,32.0,2.0,258.0,1,7700.0,1.0,3,1,50.0,62.0,2970.0,3,1,1,20.0,2.0,1.0,,245.0,50.0,2.0,558.0,4700.0,1.0,3,1,38.0,39.0,5090.0,3,1,801.0,41.0,1.0,17.0,205.0,1.0,3,1,46.0,58.0,170.0,3,1,,0.0,1,1,,,,1,1,3.0,2.0,58.0,13.0,,8.0,12.0,1.0,,0.0,1.0,2,1,2.0,3,2.0,8,2.0,2,0,0,0,2,0.0,1.0,9.0,3,7,5,44,6.27,7.76,5.35,2.6,3.86,31.8,1.21,3.95,7.41,4.94,7.32,60.1,1.68,7.97,1.51,3.84,6.62,30.9,5.0,1.0,2.0,,1.0,5.0,2.0,1.0,5.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,38.0,,2.0,6.0,2.0,3.0,,4.0,2.0,,,,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,3.0,1.0,3.0,4.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,3.0,1.0,1.0,1.0,3.0,7.0,50763.0,69444.0,24.0,1.0,,,2.0,1.0,8340.0,6110.0,2190.0,46.5,42.0,59.9,39.9,45.2,40.3,,,,43.0,55.4,39.1,1914.0,1934.0,,1,1.0,,,0.8893,7222.1
37,1972,38,7,2.0,,,,,1,,0.0,1,1,,,,1,1,1,15.0,2.0,1.0,,801.0,41.0,1.0,17.0,205.0,1.0,3,1,46.0,58.0,180.0,3,1,,,,,205.0,1.0,3,1,46.0,58.0,180.0,3,1,,0.0,1,1,,,,1,1,5.0,1.0,35.0,10.0,,,9.0,0.0,,,0.0,2,1,2.0,6,1.0,8,3.0,4,0,1,1,2,1.0,1.0,6.0,6,10,6,1,,,,,,,1.68,7.97,1.51,3.84,6.62,30.9,,,,,,,1.0,1.0,3.0,,1.0,5.0,1.0,1.0,4.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,18.0,,1.0,8.0,1.0,2.0,2.0,1.0,2.0,,,,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,,2.0,1.0,1.0,3.0,2.0,,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,,,1.0,3.0,1.0,1.0,3.0,6.0,30458.0,41667.0,8.0,1.0,,,4.0,1.0,,,6110.0,,,,39.9,45.2,40.3,,,,39.9,45.2,40.3,1937.0,1952.0,,1,1.0,,,0.8893,7222.1
38,1972,39,2,,801.0,41.0,1.0,17.0,0,205.0,,6,2,46.0,58.0,,7,3,5,,,,,,,,,,,4,2,,,,4,2,801.0,41.0,1.0,17.0,205.0,,6,2,46.0,58.0,,7,3,,,4,2,,,,4,2,4.0,0.0,58.0,6.0,,,,0.0,,,,1,1,2.0,6,1.0,2,3.0,1,0,0,0,1,,1.0,4.0,6,10,6,1,1.68,7.97,1.51,3.84,6.62,30.9,,,,,,,1.68,7.97,1.51,3.84,6.62,30.9,6.0,1.0,2.0,,2.0,5.0,1.0,1.0,4.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,18.0,,1.0,2.0,1.0,3.0,2.0,2.0,2.0,,,,3.0,2.0,1.0,,,1.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,,1.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,,,1.0,3.0,1.0,1.0,3.0,5.0,18951.0,25926.0,14.0,1.0,,,,,6110.0,6110.0,,39.9,45.2,40.3,39.9,45.2,40.3,,,,,,,1914.0,,,1,1.0,,,0.4446,7222.1
