,year,id,wrkstat,hrs1,hrs2,evwork,occ,prestige,wrkslf,industry,found,occ10,occindv,occstatus,occtag,prestg10,prestg105plus,indus10,indstatus,indtag,marital,agewed,divorce,spwrksta,sphrs1,sphrs2,spevwork,spocc,sppres,spwrkslf,spind,spocc10,spoccindv,spoccstatus,spocctag,sppres10,sppres105plus,spind10,spindstatus,spindtag,paocc16,papres16,pawrkslf,paind16,paocc10,paoccindv,paoccstatus,paocctag,papres10,papres105plus,paind10,paindstatus,paindtag,maocc10,maoccindv,maoccstatus,maocctag,mapres10,mapres105plus,maind10,maindstatus,maindtag,sibs,childs,age,educ,paeduc,maeduc,speduc,degree,padeg,madeg,spdeg,sex,race,res16,reg16,mobile16,family16,famdif16,mawork,mawkbaby,mawk16,incom16,hompop,babies,preteen,teens,adults,unrelat,earnrs,income,rincome,region,xnorcsiz,srcbelt,size,dotdata,dotpeop,dotthng,dotged,dotsvp,dotpres,spdotdat,spdotpeo,spdotthn,spdotged,spdotsvp,spdotpre,padotdat,padotpeo,padotthn,padotged,padotsvp,padotpre,partyid,vote72,pres72,if72who,polviews,natspac,natenvir,natheal,natcity,natcrime,natdrug,nateduc,natrace,natarms,nataid,natfare,spkath,colath,libath,spksoc,colsoc,libsoc,spkcom,colcom,libcom,spkhomo,colhomo,libhomo,cappun,gunlaw,courts,courtsy,wirtap,relig,denom,other,fund,attend,reliten,relig16,denom16,oth16,fund16,sprel,spden,spother,spfund,sprel16,spden16,spoth16,spfund16,prayer,prayery,racmar,racdin,raclive,racclos,racdis,racinteg,rachome,racfew,rachaf,racmost,busing,racpres,happy,hapmar,health,life,satcity,sathobby,satfam,satfrnd,sathealt,conbus,conclerg,coneduc,confed,conlabor,conpress,conmedic,contv,conjudge,consci,conlegis,conarmy,socrel,socommun,socfrend,socbar,anomia1,anomia2,anomia3,anomia4,anomia5,anomia6,anomia7,anomia8,anomia9,satjob,richwork,jobinc,jobsec,jobhour,jobpromo,jobmeans,class,satfin,finalter,finrela,wksub,wksubs,wksup,wksups,unemp,govaid,getahead,fehome,fework,fepres,fepol,fepoly,abdefect,abnomore,abhlth,abpoor,abrape,absingle,chldidel,chldmore,chldnum,chldsoon,pill,teenpill,sexeduc,divlaw,premarsx,xmarsex,homosex,fear,burglr,robbry,owngun,pistol,shotgun,rifle,ticket,arrest,phone,coop,comprend,form,memfrat,memserv,memvet,mempolit,memunion,memsport,memyouth,memschl,memhobby,memgreek,memnat,memfarm,memlit,memprof,memchurh,memother,memnum,povline,incdef,realinc,realrinc,coninc,conrinc,ethnic,ethnum,vetyears,vetkind,worda,wordb,wordc,wordd,worde,wordf,wordg,wordh,wordi,wordj,wordsum,isco68,paisco68,spisco68,sei10,sei10educ,sei10inc,pasei10,pasei10educ,pasei10inc,masei10,masei10educ,masei10inc,spsei10,spsei10educ,spsei10inc,commun,russia,japan,england,canada,brazil,china,israel,egypt,cohort,marcohrt,formwt,sampcode,sample,oversamp,wtss,wtssnr,wtssall,fileversion
203,1974,204,5,,,1.0,312.0,36.0,1.0,798.0,1,5000.0,1.0,3,1,46.0,54.0,7490.0,3,1,2,26.0,2.0,,,,,,,,,,0.0,1,1,,,,1,1,270.0,44.0,2.0,718.0,4760.0,1.0,3,1,31.0,18.0,4980.0,3,1,,0.0,1,1,,,,1,1,5.0,3.0,55.0,15.0,8.0,12.0,,1.0,0.0,1.0,,2,1,6.0,9,1.0,1,,1.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,9.0,,9,3,3,69,1.45,5.78,7.93,4.36,6.73,52.3,,,,,,,2.99,5.02,8.0,3.95,5.82,47.8,0.0,1.0,,,4.0,2.0,,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,4.0,2.0,2.0,4.0,1.0,1.0,4.0,2.0,1.0,1.0,,,2.0,2.0,,,2.0,7.0,1.0,2.0,,,2.0,,,,,,,,,,3.0,2.0,3.0,2.0,,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,1.0,1.0,1.0,4.0,1.0,1,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,4.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,4.0,3.0,5.0,2.0,1.0,3.0,1.0,1.0,3.0,,,,,2.0,2.0,2.0,2.0,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,4.0,,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,6.0,30841.0,,42215.0,,,3.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3000.0,4411.0,,52.0,65.3,51.8,39.7,55.9,30.9,,,,,,,1.0,3.0,3.0,1.0,0.0,3.0,3.0,3.0,3.0,1919.0,1945.0,,164,2,1.0,,,0.932,7222.1
204,1974,205,1,40.0,,,233.0,50.0,1.0,298.0,1,5000.0,1.0,3,1,46.0,54.0,2190.0,3,1,1,19.0,2.0,1.0,40.0,,,14.0,62.0,2.0,179.0,1460.0,1.0,3,1,70.0,94.0,7290.0,3,1,801.0,41.0,1.0,17.0,205.0,1.0,3,1,46.0,58.0,170.0,3,1,,0.0,1,1,,,,1,1,7.0,2.0,59.0,8.0,,,12.0,0.0,0.0,0.0,1.0,2,1,2.0,4,3.0,1,,2.0,,,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,,,9,3,3,69,1.11,1.97,7.97,5.0,7.7,60.8,0.3,7.67,1.42,5.64,7.79,67.1,1.68,7.97,1.51,3.84,6.62,30.9,6.0,1.0,2.0,,6.0,3.0,2.0,1.0,,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,5.0,1.0,2.0,5.0,1.0,2.0,4.0,1.0,1.0,5.0,1.0,,,,2.0,2.0,1.0,70.0,,2.0,8.0,1.0,1.0,60.0,63.0,1.0,1.0,70.0,,2.0,1.0,60.0,63.0,1.0,,1.0,1.0,2.0,2.0,,,,2.0,2.0,,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1,2.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,,2.0,2.0,5.0,2.0,3.0,7.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,5.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,,1.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,,,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,4.0,,,,,,18.0,1.0,0.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,0.0,7.0,4210.0,6110.0,240.0,52.0,65.3,51.8,39.9,45.2,40.3,,,,83.8,93.1,90.5,1.0,9.0,4.0,3.0,3.0,2.0,9.0,2.0,9.0,1915.0,1934.0,,164,2,1.0,,,0.932,7222.1
205,1974,206,1,50.0,,,65.0,82.0,2.0,917.0,1,3060.0,1.0,3,1,80.0,95.0,9790.0,3,1,1,22.0,2.0,7.0,,,1.0,305.0,48.0,2.0,387.0,5120.0,1.0,3,1,45.0,48.0,2170.0,3,1,395.0,36.0,2.0,17.0,5860.0,1.0,3,1,32.0,26.0,9570.0,3,1,,0.0,1,1,,,,1,1,0.0,3.0,43.0,20.0,10.0,16.0,12.0,4.0,0.0,3.0,1.0,1,1,2.0,5,3.0,1,,,,,3.0,5.0,0.0,0.0,3.0,2.0,0.0,1.0,12.0,12.0,9,3,3,45,1.03,0.62,6.85,5.92,7.93,88.4,3.12,7.91,7.96,3.98,5.01,45.9,4.1,7.49,7.52,3.3,3.43,35.6,2.0,1.0,1.0,,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,,2.0,1.0,,2.0,1.0,4.0,2.0,1.0,4.0,,2.0,1.0,,,1.0,1.0,48.0,,3.0,7.0,1.0,1.0,18.0,,1.0,1.0,48.0,,3.0,1.0,18.0,,1.0,,2.0,2.0,3.0,2.0,,,,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,3,2.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,5.0,5.0,4.0,7.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,5.0,2.0,1.0,3.0,2.0,3.0,4.0,2.0,,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,1.0,1.0,1.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,2,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,3.0,8.0,94738.0,96450.0,107052.0,108224.0,,4.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,610.0,3990.0,3310.0,92.8,99.7,94.4,35.8,56.1,22.8,,,,38.3,56.1,27.9,3.0,4.0,1.0,2.0,1.0,,4.0,6.0,8.0,1931.0,1953.0,,164,2,1.0,,,0.932,7222.1
206,1974,207,1,40.0,,,323.0,36.0,2.0,937.0,1,5000.0,1.0,3,1,46.0,54.0,9370.0,3,1,1,26.0,2.0,1.0,40.0,,,395.0,36.0,2.0,937.0,5800.0,1.0,3,1,47.0,48.0,9370.0,3,1,535.0,37.0,2.0,149.0,6520.0,1.0,3,1,35.0,29.0,2870.0,3,1,,0.0,1,1,,,,1,1,1.0,5.0,52.0,10.0,7.0,8.0,10.0,0.0,0.0,0.0,0.0,1,1,4.0,9,3.0,1,,1.0,2.0,2.0,4.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,11.0,10.0,9,3,3,45,2.54,6.88,7.49,3.86,5.04,43.6,3.64,7.63,7.97,3.46,3.63,41.6,2.32,7.84,1.16,3.92,6.85,42.4,4.0,1.0,2.0,,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,5.0,2.0,1.0,4.0,2.0,1.0,5.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,,1.0,1.0,48.0,,3.0,8.0,3.0,1.0,48.0,,3.0,1.0,48.0,,3.0,1.0,48.0,,3.0,2.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,5.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,5.0,4.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,,1.0,1.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,7.0,55515.0,43178.0,75988.0,59102.0,11.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,6.0,3911.0,8730.0,3990.0,52.0,65.3,51.8,34.1,28.0,42.1,,,,47.9,62.4,44.5,1.0,4.0,4.0,4.0,2.0,5.0,4.0,2.0,4.0,1922.0,1948.0,,164,2,1.0,,,1.3979,7222.1
207,1974,208,7,,,1.0,610.0,36.0,2.0,119.0,1,8965.0,1.0,3,1,35.0,28.0,2490.0,3,1,1,19.0,2.0,1.0,48.0,,,470.0,37.0,1.0,208.0,7315.0,1.0,3,1,45.0,53.0,8870.0,3,1,,,,,,0.0,1,1,,,,1,1,,0.0,1,1,,,,1,1,5.0,1.0,54.0,12.0,,8.0,12.0,1.0,,0.0,1.0,2,1,6.0,9,1.0,5,1.0,2.0,,,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,12.0,,9,3,3,45,4.62,7.93,4.96,2.87,3.95,34.4,2.44,7.98,1.28,3.85,7.27,41.4,,,,,,,6.0,1.0,2.0,,7.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,5.0,1.0,2.0,5.0,1.0,1.0,4.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,,1.0,1.0,48.0,,3.0,1.0,2.0,1.0,48.0,,3.0,1.0,48.0,,3.0,1.0,48.0,,3.0,2.0,,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1,1.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,5.0,4.0,7.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,3.0,2.0,4.0,1.0,5.0,3.0,1.0,3.0,3.0,2.0,,2.0,,2.0,2.0,1.0,2.0,2.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,,1.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,8.0,94738.0,,107052.0,,11.0,1.0,0.0,,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,7.0,9490.0,,8490.0,26.8,24.3,26.7,,,,,,,38.8,36.5,45.7,1.0,5.0,1.0,1.0,1.0,2.0,3.0,0.0,3.0,1920.0,1939.0,,164,2,1.0,,,0.932,7222.1
208,1974,209,1,40.0,,,32.0,55.0,2.0,897.0,1,2440.0,1.0,3,1,36.0,24.0,7460.0,3,1,1,23.0,2.0,1.0,40.0,,,13.0,54.0,2.0,298.0,140.0,1.0,3,1,50.0,62.0,1290.0,3,1,184.0,51.0,2.0,338.0,2810.0,1.0,3,1,54.0,70.0,6470.0,3,1,,0.0,1,1,,,,1,1,2.0,3.0,43.0,16.0,12.0,13.0,18.0,3.0,1.0,1.0,3.0,2,1,6.0,2,3.0,1,,1.0,2.0,2.0,2.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,12.0,10.0,9,3,3,45,1.46,5.94,7.99,4.86,6.39,63.7,0.89,7.64,6.82,5.21,7.34,64.1,0.61,5.48,7.85,5.39,7.37,65.3,4.0,1.0,2.0,,5.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,5.0,2.0,1.0,4.0,2.0,2.0,1.0,,,2.0,1.0,38.0,,2.0,3.0,2.0,1.0,70.0,,2.0,1.0,38.0,,2.0,1.0,50.0,,3.0,,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,5.0,4.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,4.0,5.0,2.0,1.0,3.0,1.0,1.0,4.0,1.0,3.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,8.0,94738.0,43178.0,107052.0,59102.0,19.0,2.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1910.0,1591.0,280.0,34.6,56.6,20.2,72.5,95.5,54.3,,,,68.0,69.9,82.6,2.0,3.0,2.0,0.0,0.0,1.0,3.0,0.0,1.0,1931.0,1954.0,,164,2,1.0,,,0.932,7222.1
209,1974,210,1,40.0,,,395.0,36.0,2.0,737.0,1,5820.0,1.0,3,1,37.0,29.0,7580.0,3,1,1,21.0,2.0,1.0,40.0,,,11.0,68.0,2.0,897.0,1360.0,1.0,3,1,65.0,91.0,7290.0,3,1,11.0,68.0,1.0,927.0,1360.0,1.0,3,1,65.0,91.0,7290.0,3,1,,0.0,1,1,,,,1,1,5.0,6.0,46.0,14.0,16.0,12.0,16.0,2.0,4.0,1.0,4.0,2,1,5.0,2,3.0,1,,2.0,,,4.0,7.0,0.0,2.0,1.0,4.0,0.0,4.0,12.0,1.0,9,3,3,45,4.1,7.49,7.52,3.3,3.43,35.6,0.23,7.89,1.36,4.97,7.85,62.6,0.23,7.89,1.36,4.97,7.85,62.6,,1.0,2.0,,5.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,2.0,1.0,4.0,2.0,1.0,4.0,1.0,1.0,,2.0,2.0,1.0,3.0,,2.0,1.0,48.0,,3.0,5.0,1.0,1.0,48.0,,3.0,1.0,48.0,,3.0,1.0,48.0,,3.0,2.0,,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,7.0,4.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,5.0,3.0,2.0,1.0,3.0,1.0,1.0,4.0,1.0,3.0,2.0,,2.0,1.0,2.0,2.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,1.0,1.0,1.0,3.0,,2.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,3.0,8.0,94738.0,1234.0,107052.0,1689.0,11.0,2.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3990.0,220.0,220.0,35.1,56.7,21.1,85.2,95.1,90.2,,,,85.2,95.1,90.2,3.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,1928.0,1949.0,,164,2,1.0,,,1.8639,7222.1
210,1974,211,5,,,1.0,680.0,40.0,2.0,917.0,1,8140.0,1.0,3,1,38.0,35.0,9690.0,3,1,3,29.0,,,,,,,,,,,0.0,1,1,,,,1,1,415.0,40.0,1.0,67.0,6230.0,1.0,3,1,44.0,49.0,770.0,3,1,,0.0,1,1,,,,1,1,5.0,2.0,72.0,6.0,,4.0,,0.0,,0.0,,1,1,5.0,9,3.0,1,,1.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,,0.0,2.0,,9,6,5,16,6.69,7.97,3.71,2.9,5.19,33.4,,,,,,,3.27,7.84,1.26,3.87,7.61,38.7,7.0,2.0,,3.0,4.0,3.0,2.0,1.0,2.0,2.0,1.0,,3.0,2.0,3.0,3.0,2.0,4.0,2.0,2.0,4.0,2.0,1.0,5.0,2.0,2.0,5.0,1.0,1.0,2.0,,2.0,1.0,4.0,,,3.0,0.0,4.0,1.0,60.0,31.0,2.0,,,,,,,,,,3.0,1.0,1.0,2.0,,,,1.0,2.0,2.0,1.0,2.0,2.0,2.0,,3.0,2.0,2.0,2.0,3.0,3,2.0,,2.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,7.0,5.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,,,4.0,3.0,5.0,2.0,1.0,2.0,3.0,2.0,1.0,,,,,2.0,2.0,1.0,1.0,2.0,1.0,,2.0,1.0,,1.0,1.0,1.0,2.0,2.0,4.0,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,5.0,4.0,4935.0,,6754.0,,11.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,5.0,8720.0,9540.0,,28.4,21.7,33.8,28.7,25.7,30.3,,,,,,,1.0,3.0,2.0,1.0,0.0,6.0,5.0,3.0,7.0,1902.0,1931.0,,170,2,1.0,,,0.466,7222.1
211,1974,212,5,,,1.0,770.0,20.0,2.0,468.0,1,9620.0,1.0,3,1,25.0,16.0,590.0,3,1,1,21.0,1.0,7.0,,,1.0,305.0,48.0,2.0,247.0,5120.0,1.0,3,1,45.0,48.0,4170.0,3,1,704.0,28.0,2.0,408.0,9415.0,1.0,3,1,41.0,40.0,6180.0,3,1,,0.0,1,1,,,,1,1,1.0,2.0,68.0,11.0,8.0,12.0,11.0,0.0,0.0,,0.0,1,1,6.0,9,2.0,1,,2.0,,,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,,9,6,5,16,6.81,7.92,6.9,2.07,2.36,25.3,3.12,7.91,7.96,3.98,5.01,45.9,5.46,6.55,3.93,3.0,4.88,35.5,1.0,1.0,1.0,,4.0,3.0,2.0,2.0,3.0,2.0,,3.0,2.0,3.0,3.0,1.0,1.0,5.0,2.0,1.0,4.0,2.0,1.0,5.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,,1.0,2.0,,,2.0,1.0,2.0,2.0,,,2.0,2.0,,,2.0,2.0,,,2.0,2.0,,2.0,3.0,2.0,,,,2.0,2.0,,1.0,2.0,1.0,2.0,1.0,3.0,1.0,5.0,7.0,1.0,2,4.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,7.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,,,4.0,3.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,,,,,2.0,1.0,3.0,2.0,2.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,,,1.0,3.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,4.0,8636.0,,11820.0,,,3.0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,9711.0,3601.0,3310.0,23.3,24.1,18.9,33.3,34.9,33.1,,,,38.3,56.1,27.9,1.0,5.0,9.0,3.0,9.0,9.0,4.0,4.0,4.0,1906.0,1927.0,,170,2,1.0,,,0.932,7222.1
212,1974,213,7,,,1.0,75.0,62.0,2.0,857.0,1,3255.0,1.0,3,1,64.0,87.0,7860.0,3,1,2,28.0,1.0,,,,,,,,,,0.0,1,1,,,,1,1,,,,,,0.0,1,1,,,,1,1,,0.0,1,1,,,,1,1,0.0,1.0,69.0,16.0,,,,3.0,,,,2,1,6.0,4,3.0,0,1.0,,,,3.0,1.0,0.0,0.0,0.0,1.0,,0.0,3.0,,9,6,5,16,2.88,6.44,7.99,4.19,6.91,53.8,,,,,,,,,,,,,1.0,1.0,4.0,,4.0,,,,,,,2.0,,3.0,,,1.0,,,1.0,,,,,,,,,2.0,,,,2.0,1.0,70.0,,2.0,2.0,2.0,1.0,38.0,,2.0,,,,,,,,,1.0,,2.0,3.0,,,,,2.0,2.0,2.0,,,1.0,2.0,,3.0,1.0,3.0,2.0,1.0,3,3.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,,,1.0,2.0,3.0,4.0,4.0,5.0,7.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,,,2.0,1.0,3.0,2.0,,,,,2.0,2.0,1.0,2.0,,1.0,,,2.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,,,1.0,,1.0,,,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,5.0,8636.0,,11820.0,,9.0,1.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,710.0,,,84.2,97.8,80.3,,,,,,,,,,,,,,,,,,,1905.0,1933.0,,170,2,1.0,,,0.466,7222.1
213,1974,214,3,,5.0,,982.0,25.0,2.0,769.0,1,4610.0,1.0,3,1,48.0,44.0,9290.0,3,1,1,18.0,2.0,5.0,,,1.0,903.0,16.0,2.0,798.0,4220.0,1.0,3,1,24.0,15.0,7690.0,3,1,801.0,41.0,1.0,17.0,205.0,1.0,3,1,46.0,58.0,180.0,3,1,,0.0,1,1,,,,1,1,7.0,6.0,64.0,8.0,6.0,6.0,10.0,0.0,0.0,0.0,0.0,2,1,2.0,4,3.0,1,,2.0,,,3.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,9,6,5,16,5.55,6.22,7.81,3.05,3.51,15.8,5.79,7.85,4.81,2.83,3.62,22.7,1.68,7.97,1.51,3.84,6.62,30.9,7.0,2.0,,5.0,,,,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,,1.0,,,,,,,,,2.0,5.0,1.0,,,,3.0,2.0,1.0,60.0,58.0,1.0,8.0,3.0,1.0,60.0,63.0,1.0,4.0,,,3.0,1.0,60.0,31.0,2.0,,3.0,2.0,2.0,2.0,,,,2.0,2.0,2.0,,2.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,2.0,1,4.0,2.0,3.0,2.0,,,,,3.0,,,,,5.0,2.0,5.0,7.0,2.0,2.0,,1.0,1.0,,,2.0,1.0,1.0,2.0,,,,,,2.0,1.0,3.0,3.0,2.0,,2.0,,1.0,1.0,2.0,1.0,2.0,2.0,,1.0,,,,,,,2.0,4.0,,,1.0,1.0,,,1.0,1.0,,1.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,5.0,4.0,4935.0,1234.0,6754.0,1689.0,18.0,2.0,0.0,,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,6.0,5201.0,6110.0,5510.0,20.1,38.4,6.9,39.9,45.2,40.3,,,,20.7,22.3,14.7,,1.0,2.0,4.0,0.0,4.0,5.0,5.0,5.0,1910.0,1928.0,,170,2,1.0,,,0.932,7222.1
