,year,id,wrkstat,hrs1,hrs2,evwork,occ,prestige,wrkslf,industry,found,occ10,occindv,occstatus,occtag,prestg10,prestg105plus,indus10,indstatus,indtag,marital,agewed,divorce,spwrksta,sphrs1,sphrs2,spevwork,spocc,sppres,spwrkslf,spind,spocc10,spoccindv,spoccstatus,spocctag,sppres10,sppres105plus,spind10,spindstatus,spindtag,paocc16,papres16,pawrkslf,paind16,paocc10,paoccindv,paoccstatus,paocctag,papres10,papres105plus,paind10,paindstatus,paindtag,maocc10,maoccindv,maoccstatus,maocctag,mapres10,mapres105plus,maind10,maindstatus,maindtag,sibs,childs,age,educ,paeduc,maeduc,speduc,degree,padeg,madeg,spdeg,sex,race,res16,reg16,mobile16,family16,famdif16,mawork,mawkbaby,mawk16,incom16,hompop,babies,preteen,teens,adults,unrelat,earnrs,income,region,xnorcsiz,srcbelt,size,dotdata,dotpeop,dotthng,dotged,dotsvp,dotpres,spdotdat,spdotpeo,spdotthn,spdotged,spdotsvp,spdotpre,padotdat,padotpeo,padotthn,padotged,padotsvp,padotpre,partyid,vote68,pres68,if68who,vote72,pres72,if72who,natspac,natenvir,natheal,natcity,natcrime,natdrug,nateduc,natrace,natarms,nataid,natfare,spkath,colath,libath,spksoc,colsoc,libsoc,spkcom,colcom,libcom,spkhomo,colhomo,libhomo,cappun2,gunlaw,courts,grass,relig,denom,other,fund,attend,postlife,relig16,denom16,oth16,fund16,sprel,spden,spother,spfund,sprel16,spden16,spoth16,spfund16,racmar,racdin,racpush,racopen,raclive,racclos,racdis,racinteg,rachome,happy,hapmar,health,life,helpful,fair,trust,satcity,sathobby,satfam,satfrnd,sathealt,conbus,conclerg,coneduc,confed,conlabor,conpress,conmedic,contv,conjudge,consci,conlegis,conarmy,manners,success,honest,clean,judgment,control,role,amicable,obeys,responsi,consider,interest,studious,aged,anomia1,anomia2,anomia3,anomia4,anomia5,anomia6,anomia7,anomia8,anomia9,satjob,richwork,jobinc,jobsec,jobhour,jobpromo,jobmeans,class,classy,satfin,finalter,finrela,wksub,wksubs,wksup,wksups,unemp,govaid,union,getahead,abdefect,abnomore,abhlth,abpoor,abrape,absingle,aborct,xmarsex,homosex,porninf,pornmorl,pornrape,pornout,pornlaw,xmovie,strike,civright,antiwar,prowar,school,hit,hitage,hitnum,gun,gunage,gunnum,hitok,hitmarch,hitdrunk,hitchild,hitbeatr,hitrobbr,polhitok,polabuse,polmurdr,polescap,polattak,fear,burglr,robbry,owngun,pistol,shotgun,rifle,ticket,arrest,phone,coop,comprend,form,povline,incdef,realinc,coninc,ethnic,ethnum,isco68,paisco68,spisco68,sei10,sei10educ,sei10inc,pasei10,pasei10educ,pasei10inc,masei10,masei10educ,masei10inc,spsei10,spsei10educ,spsei10inc,uswar,usintl,usun,commun,cohort,marcohrt,formwt,sampcode,sample,oversamp,wtss,wtssnr,wtssall,fileversion
10,1973,11,1,45.0,,,621.0,19.0,2.0,118.0,0,8000.0,,6,2,28.0,19.0,3890.0,6,2,2,18.0,2.0,,,,,,,,,,,4,2,,,,4,2,801.0,41.0,1.0,17.0,205.0,,6,2,46.0,58.0,,7,3,,,4,2,,,,4,2,11.0,4.0,67.0,8.0,,,,0.0,,,,2,1,2.0,3,1.0,1.0,,,,,3.0,1.0,0,0,0,1,,1.0,5.0,3,10,5,2,6.43,8.0,4.36,2.28,3.51,24.2,,,,,,,1.68,7.97,1.51,3.84,6.62,30.9,0.0,2.0,,2.0,2.0,,2.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,5.0,1.0,2.0,5.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,60.0,73.0,,7.0,1.0,1.0,60.0,73.0,,,,,,,,,,2.0,3.0,1.0,1.0,2.0,,,,1.0,1.0,,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,4.0,5.0,2.0,1.0,2.0,,2.0,3.0,3.0,1.0,3.0,2.0,,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2,2.0,2.0,2,2.0,2.0,,,2.0,,,2.0,,,,,,2.0,,,,,2.0,2,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1,3.0,5.0,14415.0,19643.0,11.0,1.0,9990.0,6110.0,,23.2,16.5,26.1,39.9,45.2,40.3,,,,,,,,2.0,1.0,1.0,1906.0,1924.0,,176,2,1.0,,,0.4572,7222.1
11,1973,12,1,70.0,,,802.0,44.0,1.0,17.0,1,205.0,1.0,3,1,46.0,58.0,180.0,3,1,1,21.0,2.0,7.0,,,1.0,602.0,27.0,2.0,177.0,7750.0,1.0,3,1,35.0,26.0,3180.0,3,1,801.0,41.0,2.0,17.0,8030.0,1.0,3,1,40.0,37.0,2980.0,3,1,,0.0,1,1,,,,1,1,5.0,4.0,39.0,12.0,8.0,8.0,12.0,1.0,0.0,0.0,1.0,1,1,2.0,3,1.0,1.0,,2.0,,,3.0,6.0,0,2,2,2,0.0,1.0,11.0,3,10,5,2,1.54,6.49,5.11,3.98,6.83,39.1,6.65,8.0,4.59,2.42,3.24,30.3,1.68,7.97,1.51,3.84,6.62,30.9,1.0,1.0,1.0,,1.0,1.0,,3.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,5.0,2.0,1.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,60.0,73.0,,6.0,2.0,1.0,60.0,73.0,,1.0,60.0,73.0,,1.0,60.0,73.0,,2.0,3.0,2.0,1.0,2.0,,,,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,3.0,5.0,2.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,5.0,4.0,2.0,,2.0,3.0,3.0,2.0,,1.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2,2.0,2.0,2,2.0,2.0,,,2.0,,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1,3.0,7.0,58970.0,80357.0,11.0,1.0,6000.0,6110.0,8493.0,39.9,45.2,40.3,38.3,33.9,46.9,,,,25.0,25.1,21.6,1.0,1.0,1.0,1.0,1934.0,1955.0,,176,2,1.0,,,0.9145,7222.1
12,1973,13,5,,,1.0,461.0,48.0,2.0,168.0,1,8030.0,1.0,3,1,40.0,37.0,2980.0,3,1,1,23.0,2.0,7.0,,,2.0,,,,,,0.0,1,1,,,,1,1,802.0,44.0,1.0,17.0,205.0,1.0,3,1,46.0,58.0,170.0,3,1,,0.0,1,1,,,,1,1,12.0,5.0,76.0,8.0,6.0,6.0,8.0,0.0,0.0,0.0,0.0,1,1,2.0,3,1.0,1.0,,2.0,,,2.0,2.0,0,0,0,2,0.0,0.0,3.0,3,10,5,2,2.22,7.97,0.21,3.95,6.97,41.5,,,,,,,1.54,6.49,5.11,3.98,6.83,39.1,0.0,1.0,1.0,,2.0,,1.0,3.0,3.0,3.0,,3.0,3.0,1.0,,3.0,3.0,3.0,1.0,4.0,1.0,1.0,4.0,2.0,2.0,5.0,2.0,2.0,5.0,1.0,1.0,2.0,2.0,2.0,1.0,60.0,73.0,,2.0,1.0,1.0,38.0,,2.0,1.0,60.0,73.0,,1.0,60.0,73.0,,1.0,2.0,1.0,1.0,2.0,,,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,6.0,1.0,2.0,5.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,,,2.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,5.0,3.0,1.0,3.0,4.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,,,3.0,4.0,5.0,2.0,1.0,,2.0,3.0,3.0,2.0,,,,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1,2.0,2.0,2,2.0,2.0,,,2.0,,,2.0,,,,,,2.0,,,,,2.0,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2,3.0,4.0,9173.0,12500.0,11.0,1.0,8410.0,6000.0,,38.3,33.9,46.9,39.9,45.2,40.3,,,,,,,1.0,2.0,,1.0,1897.0,1920.0,,176,2,1.0,,,0.9145,7222.1
13,1973,14,7,,,1.0,695.0,32.0,2.0,168.0,1,8965.0,1.0,3,1,35.0,28.0,2980.0,3,1,1,19.0,2.0,1.0,45.0,,,695.0,32.0,2.0,168.0,8965.0,1.0,3,1,35.0,28.0,2980.0,3,1,695.0,32.0,2.0,168.0,8965.0,1.0,3,1,35.0,28.0,2980.0,3,1,,0.0,1,1,,,,1,1,9.0,4.0,34.0,12.0,9.0,9.0,8.0,1.0,0.0,0.0,0.0,2,1,3.0,3,2.0,1.0,,2.0,,,3.0,6.0,2,2,0,2,0.0,1.0,10.0,3,10,5,2,6.7,8.0,4.34,2.4,3.47,26.9,6.7,8.0,4.34,2.4,3.47,26.9,6.7,8.0,4.34,2.4,3.47,26.9,2.0,2.0,,3.0,2.0,,3.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,4.0,2.0,2.0,5.0,1.0,1.0,2.0,2.0,2.0,1.0,38.0,,2.0,5.0,1.0,1.0,38.0,,2.0,2.0,,,2.0,2.0,,,2.0,,3.0,2.0,2.0,2.0,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,5.0,3.0,1.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,,1.0,1.0,2.0,,,3.0,5.0,4.0,2.0,1.0,2.0,,1.0,3.0,3.0,1.0,3.0,2.0,,2.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2,2.0,2.0,2,2.0,2.0,,,2.0,,,2.0,,,,,,1.0,2.0,2.0,1.0,1.0,2.0,2,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1,3.0,7.0,45866.0,62500.0,19.0,2.0,8340.0,8340.0,8340.0,26.8,24.3,26.7,26.8,24.3,26.7,,,,26.8,24.3,26.7,1.0,1.0,1.0,1.0,1939.0,1958.0,,176,2,1.0,,,0.9145,7222.1
14,1973,15,7,,,1.0,372.0,46.0,2.0,849.0,1,5700.0,1.0,3,1,47.0,55.0,7270.0,3,1,1,19.0,2.0,1.0,40.0,,,152.0,56.0,2.0,178.0,1540.0,1.0,3,1,47.0,64.0,3070.0,3,1,802.0,44.0,1.0,17.0,205.0,1.0,3,1,46.0,58.0,180.0,3,1,,0.0,1,1,,,,1,1,2.0,3.0,35.0,12.0,8.0,8.0,16.0,1.0,0.0,0.0,3.0,2,1,2.0,3,2.0,1.0,,2.0,,,2.0,5.0,1,0,2,2,0.0,1.0,9.0,3,10,5,2,2.98,6.03,7.98,4.0,5.98,47.7,1.83,7.97,1.15,4.83,7.06,50.4,1.54,6.49,5.11,3.98,6.83,39.1,3.0,1.0,2.0,,1.0,3.0,,2.0,1.0,1.0,1.0,1.0,2.0,2.0,,3.0,3.0,3.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,5.0,2.0,1.0,,1.0,1.0,2.0,2.0,2.0,1.0,60.0,81.0,3.0,6.0,1.0,1.0,60.0,81.0,3.0,1.0,60.0,81.0,3.0,1.0,38.0,,2.0,2.0,3.0,3.0,1.0,2.0,,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,,,3.0,4.0,5.0,2.0,1.0,,2.0,3.0,3.0,2.0,1.0,3.0,2.0,,2.0,2.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,,,2.0,,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,2,3.0,6.0,32761.0,44643.0,11.0,1.0,3211.0,6000.0,320.0,38.8,57.6,27.8,39.9,45.2,40.3,,,,62.7,79.5,62.4,1.0,2.0,1.0,2.0,1938.0,1957.0,,176,2,1.0,,,0.9145,7222.1
15,1973,16,1,60.0,,,245.0,50.0,1.0,688.0,1,4760.0,1.0,3,1,31.0,18.0,5680.0,3,1,1,29.0,2.0,1.0,44.0,,,305.0,48.0,1.0,688.0,5120.0,1.0,3,1,45.0,48.0,580.0,3,1,245.0,50.0,1.0,628.0,4700.0,1.0,3,1,38.0,39.0,4970.0,3,1,,0.0,1,1,,,,1,1,2.0,3.0,55.0,12.0,2.0,14.0,12.0,1.0,0.0,1.0,1.0,1,1,3.0,3,2.0,1.0,,,,,3.0,2.0,0,0,0,2,0.0,1.0,5.0,3,9,6,2,1.97,5.59,7.18,4.37,6.61,48.3,3.12,7.91,7.96,3.98,5.01,45.9,1.97,5.59,7.18,4.37,6.61,48.3,4.0,1.0,2.0,,1.0,2.0,,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,5.0,2.0,1.0,5.0,2.0,1.0,5.0,2.0,1.0,5.0,2.0,1.0,2.0,2.0,1.0,1.0,28.0,,2.0,1.0,1.0,1.0,60.0,40.0,3.0,1.0,28.0,,2.0,1.0,28.0,,2.0,2.0,3.0,3.0,2.0,2.0,,,,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,5.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,5.0,4.0,1.0,2.0,2.0,,2.0,1.0,3.0,2.0,,2.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2,2.0,2.0,2,2.0,1.0,1.0,2.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2,2.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,1,3.0,5.0,14415.0,19643.0,11.0,1.0,2190.0,2190.0,3310.0,39.7,55.9,30.9,43.0,55.4,39.1,,,,38.3,56.1,27.9,1.0,1.0,1.0,3.0,1918.0,1947.0,,191,2,1.0,,,0.9145,7222.1
16,1973,17,7,,,1.0,314.0,36.0,2.0,609.0,1,5620.0,1.0,3,1,25.0,12.0,5380.0,3,1,1,20.0,2.0,1.0,55.0,,,245.0,50.0,1.0,669.0,310.0,1.0,3,1,39.0,40.0,8680.0,3,1,441.0,45.0,2.0,269.0,4710.0,1.0,3,1,48.0,58.0,4470.0,3,1,,0.0,1,1,,,,1,1,2.0,4.0,44.0,14.0,12.0,12.0,12.0,1.0,1.0,1.0,1.0,2,1,3.0,3,2.0,1.0,,,,,3.0,5.0,0,0,2,3,0.0,4.0,10.0,3,9,6,2,4.13,6.82,7.64,3.09,3.84,33.0,1.97,5.59,7.18,4.37,6.61,48.3,1.17,3.33,4.7,4.04,6.87,41.7,2.0,1.0,1.0,,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,28.0,,2.0,5.0,,1.0,60.0,23.0,1.0,1.0,28.0,,2.0,4.0,,,3.0,2.0,3.0,3.0,,2.0,,,,2.0,3.0,2.0,4.0,1.0,1.0,1.0,3.0,5.0,4.0,4.0,3.0,6.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,3.0,5.0,2.0,4.0,1.0,3.0,,1.0,1.0,3.0,2.0,,1.0,4.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,,,2.0,,,,2.0,2.0,2.0,1.0,2.0,2.0,,,,,1.0,2,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1,3.0,7.0,45866.0,62500.0,24.0,2.0,3315.0,7000.0,2190.0,23.8,33.7,13.8,57.5,65.6,64.7,,,,41.0,54.2,35.3,1.0,1.0,1.0,3.0,1929.0,1949.0,,191,2,1.0,,,1.3717,7222.1
17,1973,18,7,,,1.0,100.0,52.0,2.0,878.0,1,2016.0,1.0,3,1,44.0,44.0,9170.0,3,1,4,18.0,,,,,,,,,,,0.0,1,1,,,,1,1,230.0,39.0,1.0,669.0,4040.0,1.0,3,1,32.0,21.0,8660.0,3,1,,0.0,1,1,,,,1,1,5.0,8.0,40.0,11.0,8.0,8.0,,0.0,0.0,0.0,,2,1,3.0,3,2.0,1.0,,,,,,7.0,3,0,0,4,3.0,1.0,4.0,3,9,6,2,1.13,0.73,7.98,5.04,6.96,60.7,,,,,,,1.44,5.95,7.74,3.97,5.99,43.7,1.0,1.0,2.0,,1.0,1.0,,3.0,,1.0,,,1.0,,2.0,2.0,3.0,1.0,1.0,5.0,2.0,1.0,4.0,2.0,1.0,5.0,2.0,1.0,4.0,2.0,,1.0,2.0,2.0,1.0,,,,2.0,1.0,1.0,28.0,,2.0,,,,,,,,,1.0,3.0,2.0,2.0,1.0,2.0,3.0,,2.0,3.0,,4.0,3.0,2.0,1.0,1.0,5.0,6.0,5.0,3.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,,2.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,5.0,3.0,1.0,3.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,4.0,3.0,5.0,2.0,1.0,,,3.0,2.0,2.0,,,,,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,,2.0,1.0,2.0,2,2.0,2.0,2,2.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,,1.0,1.0,1.0,2.0,,1.0,2.0,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2,5.0,4.0,11794.0,16071.0,,3.0,1930.0,5000.0,,43.8,71.6,26.7,26.9,53.9,9.9,,,,,,,2.0,1.0,1.0,1.0,1933.0,1951.0,,191,2,1.0,,,1.829,7222.1
18,1973,19,1,40.0,,,916.0,22.0,2.0,669.0,1,4030.0,1.0,3,1,21.0,9.0,8680.0,3,1,3,20.0,,,,,,,,,,,0.0,1,1,,,,1,1,486.0,37.0,2.0,407.0,8950.0,1.0,3,1,29.0,18.0,6080.0,3,1,,0.0,1,1,,,,1,1,12.0,4.0,57.0,12.0,,,,1.0,,,,2,1,3.0,3,1.0,1.0,,,,,2.0,1.0,0,0,0,1,,1.0,3.0,3,9,6,2,6.66,7.64,6.82,1.76,2.75,13.8,,,,,,,2.99,8.0,1.91,3.81,6.62,38.2,0.0,1.0,1.0,,1.0,1.0,,3.0,1.0,2.0,,1.0,1.0,2.0,,2.0,,,,4.0,2.0,1.0,4.0,2.0,1.0,5.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,,,2.0,7.0,1.0,2.0,,,2.0,,,,,,,,,2.0,3.0,3.0,2.0,2.0,,,,2.0,2.0,,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,,1.0,1.0,3.0,4.0,1.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,5.0,3.0,2.0,2.0,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,5.0,1.0,3.0,4.0,2.0,,3.0,1.0,2.0,1.0,4.0,2.0,,2.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2,2.0,2.0,2,2.0,2.0,,,2.0,,,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1,3.0,5.0,9173.0,12500.0,15.0,1.0,5320.0,8490.0,,13.6,27.1,3.2,20.8,21.9,15.3,,,,,,,1.0,1.0,2.0,3.0,1916.0,1936.0,,191,2,1.0,,,0.4572,7222.1
19,1973,20,5,,,1.0,785.0,17.0,2.0,67.0,1,6260.0,1.0,3,1,28.0,23.0,770.0,3,1,1,30.0,1.0,2.0,24.0,,,982.0,25.0,2.0,769.0,4230.0,1.0,3,1,25.0,14.0,9290.0,3,1,801.0,41.0,2.0,17.0,205.0,1.0,3,1,46.0,58.0,170.0,3,1,,0.0,1,1,,,,1,1,1.0,1.0,67.0,5.0,,,12.0,0.0,,,1.0,1,2,3.0,7,3.0,0.0,2.0,1.0,1.0,1.0,3.0,3.0,0,0,1,2,0.0,1.0,,8,1,2,582,6.42,7.86,5.21,2.41,3.35,16.8,5.55,6.22,7.81,3.05,3.51,15.8,1.68,7.97,1.51,3.84,6.62,30.9,1.0,1.0,1.0,,1.0,1.0,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,5.0,1.0,2.0,4.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,18.0,,1.0,6.0,1.0,1.0,18.0,,1.0,1.0,28.0,,2.0,1.0,60.0,38.0,1.0,,,,,,,,,,1.0,1.0,3.0,,2.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,2.0,,2.0,3.0,2.0,1.0,,2.0,,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,2.0,2,2.0,2.0,2,2.0,1.0,1.0,1.0,2.0,,,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,1,2.0,,,,,4.0,9990.0,6110.0,5201.0,25.2,20.4,26.6,39.9,45.2,40.3,,,,12.6,17.3,4.5,1.0,2.0,1.0,3.0,1906.0,1936.0,,158,2,1.0,,,0.9145,7222.1
20,1973,21,7,,,1.0,145.0,43.0,2.0,857.0,1,2310.0,1.0,3,1,61.0,85.0,7860.0,3,1,2,22.0,2.0,,,,,,,,,,0.0,1,1,,,,1,1,,,,,,1.0,1,1,,,,1,1,,0.0,1,1,,,,1,1,2.0,0.0,68.0,16.0,,,,3.0,,0.0,,2,2,3.0,7,3.0,5.0,1.0,1.0,,1.0,3.0,1.0,0,0,0,1,,1.0,3.0,8,1,2,582,0.89,2.2,7.91,4.93,7.28,49.1,,,,,,,,,,,,,3.0,2.0,,1.0,2.0,,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0,1.0,2.0,5.0,1.0,2.0,4.0,1.0,2.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,28.0,,2.0,7.0,1.0,1.0,28.0,,2.0,,,,,,,,,,,,,,,,,,3.0,,3.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,4.0,3.0,5.0,2.0,1.0,,3.0,3.0,3.0,3.0,,,,,2.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2,2.0,2.0,2,2.0,2.0,,,2.0,,,2.0,,,,,,1.0,2.0,2.0,1.0,1.0,1.0,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2,3.0,5.0,9173.0,12500.0,97.0,1.0,1320.0,,,80.9,98.9,60.7,,,,,,,,,,1.0,2.0,1.0,3.0,1905.0,1927.0,,158,2,1.0,,,0.4572,7222.1
